,0
43419,24
43420,24
43421,5
43422,21
43423,4
43424,7
43425,15
43426,22
43427,15
43428,24
43429,22
43430,22
43431,21
43432,21
43433,21
43434,21
43435,21
43436,22
43437,24
43438,21
43439,21
43440,21
43441,22
43442,21
43443,21
43444,21
43445,21
43446,24
43447,21
43448,24
43449,22
43450,21
43451,21
43452,24
43453,1
43454,27
43455,27
43456,24
43457,24
43458,21
43459,24
43460,21
43461,2
43462,2
43463,20
43464,20
43465,24
43466,24
43467,27
43468,21
43469,5
43470,24
43471,1
43472,21
43473,24
43474,11
43475,2
43476,2
43477,20
43478,2
43479,3
43480,3
43481,7
43482,15
43483,22
43484,24
43485,22
43486,8
43487,21
43488,21
43489,21
43490,21
43491,22
43492,21
43493,21
43494,22
43495,21
43496,21
43497,21
43498,24
43499,22
43500,21
43501,24
43502,13
43503,21
43504,27
43505,11
43506,27
43507,15
43508,24
43509,24
43510,21
43511,24
43512,21
43513,21
43514,21
43515,21
43516,8
43517,24
43518,24
43519,24
43520,21
43521,20
43522,2
43523,2
43524,24
43525,24
43526,15
43527,22
43528,15
43529,24
43530,24
43531,24
43532,24
43533,21
43534,21
43535,27
43536,11
43537,24
43538,16
43539,21
43540,21
43541,24
43542,24
43543,24
43544,24
43545,24
43546,11
43547,4
43548,24
43549,21
43550,21
43551,22
43552,24
43553,21
43554,24
43555,21
43556,21
43557,22
43558,21
43559,21
43560,21
43561,24
43562,22
43563,21
43564,21
43565,21
43566,21
43567,21
43568,22
43569,22
43570,28
43571,21
43572,21
43573,21
43574,21
43575,21
43576,21
43577,20
43578,2
43579,2
43580,24
43581,24
43582,15
43583,22
43584,15
43585,24
43586,24
43587,24
43588,24
43589,21
43590,21
43591,27
43592,11
43593,24
43594,16
43595,21
43596,21
43597,24
43598,24
43599,24
43600,24
43601,24
43602,11
43603,4
43604,24
43605,21
43606,21
43607,22
43608,24
43609,21
43610,24
43611,21
43612,21
43613,22
43614,21
43615,21
43616,21
43617,24
43618,22
43619,21
43620,21
43621,21
43622,21
43623,21
43624,22
43625,22
43626,28
43627,21
43628,21
43629,21
43630,24
43631,4
43632,7
43633,22
43634,22
43635,8
43636,8
43637,21
43638,21
43639,21
43640,21
43641,21
43642,22
43643,24
43644,21
43645,21
43646,21
43647,22
43648,21
43649,21
43650,21
43651,24
43652,21
43653,24
43654,22
43655,21
43656,24
43657,24
43658,24
43659,24
43660,20
43661,2
43662,2
43663,4
43664,24
43665,4
43666,11
43667,6
43668,24
43669,5
43670,24
43671,24
43672,24
43673,21
43674,24
43675,6
43676,24
43677,15
43678,22
43679,15
43680,13
43681,13
43682,27
43683,11
43684,27
43685,21
43686,5
43687,21
43688,21
43689,24
43690,1
43691,11
43692,24
43693,24
43694,27
43695,24
43696,13
43697,15
43698,22
43699,15
43700,21
43701,12
43702,22
43703,22
43704,21
43705,21
43706,21
43707,21
43708,21
43709,22
43710,24
43711,21
43712,21
43713,21
43714,22
43715,21
43716,21
43717,21
43718,21
43719,1
43720,24
43721,21
43722,24
43723,22
43724,21
43725,21
43726,24
43727,24
43728,5
43729,21
43730,24
43731,24
43732,21
43733,24
43734,7
43735,6
43736,20
43737,2
43738,13
43739,24
43740,24
43741,21
43742,21
43743,21
43744,24
43745,21
43746,27
43747,24
43748,13
43749,13
43750,21
43751,21
43752,24
43753,22
43754,8
43755,8
43756,27
43757,11
43758,6
43759,0
43760,24
43761,27
43762,1
43763,5
43764,4
43765,21
43766,21
43767,24
43768,7
43769,24
43770,24
43771,24
43772,21
43773,24
43774,22
43775,21
43776,15
43777,24
43778,24
43779,24
43780,21
43781,21
43782,21
43783,21
43784,22
43785,21
43786,21
43787,21
43788,21
43789,21
43790,21
43791,21
43792,21
43793,24
43794,2
43795,20
43796,24
43797,2
43798,24
43799,21
43800,24
43801,24
43802,15
43803,15
43804,6
43805,3
43806,21
43807,15
43808,21
43809,21
43810,21
43811,24
43812,22
43813,21
43814,24
43815,4
43816,27
43817,11
43818,3
43819,24
43820,24
43821,24
43822,21
43823,27
43824,6
43825,24
43826,24
43827,5
43828,27
43829,12
43830,21
43831,11
43832,4
43833,7
43834,27
43835,24
43836,24
43837,21
43838,21
43839,21
43840,25
43841,1
43842,11
43843,24
43844,21
43845,21
43846,22
43847,24
43848,21
43849,24
43850,21
43851,21
43852,21
43853,21
43854,22
43855,21
43856,21
43857,21
43858,24
43859,22
43860,21
43861,21
43862,21
43863,21
43864,22
43865,22
43866,24
43867,15
43868,22
43869,15
43870,24
43871,24
43872,24
43873,24
43874,21
43875,11
43876,2
43877,2
43878,20
43879,20
43880,24
43881,24
43882,21
43883,24
43884,21
43885,24
43886,24
43887,22
43888,21
43889,24
43890,1
43891,6
43892,21
43893,27
43894,21
43895,11
43896,21
43897,21
43898,21
43899,21
43900,21
43901,21
43902,21
43903,21
43904,22
43905,21
43906,21
43907,21
43908,21
43909,22
43910,24
43911,24
43912,21
43913,24
43914,15
43915,22
43916,15
43917,24
43918,21
43919,24
43920,24
43921,21
43922,4
43923,7
43924,13
43925,13
43926,24
43927,24
43928,21
43929,24
43930,20
43931,2
43932,24
43933,11
43934,21
43935,21
43936,21
43937,5
43938,5
43939,24
43940,24
43941,27
43942,14
43943,27
43944,4
43945,4
43946,11
43947,6
43948,4
43949,7
43950,21
43951,21
43952,21
43953,21
43954,24
43955,11
43956,24
43957,21
43958,24
43959,15
43960,24
43961,21
43962,21
43963,21
43964,24
43965,21
43966,21
43967,21
43968,22
43969,21
43970,21
43971,21
43972,21
43973,21
43974,22
43975,24
43976,21
43977,20
43978,20
43979,2
43980,15
43981,22
43982,24
43983,24
43984,21
43985,24
43986,24
43987,22
43988,22
43989,24
43990,24
43991,24
43992,21
43993,5
43994,11
43995,21
43996,6
43997,24
43998,1
43999,13
44000,21
44001,21
44002,21
44003,22
44004,21
44005,24
44006,21
44007,21
44008,22
44009,21
44010,24
44011,22
44012,21
44013,21
44014,21
44015,21
44016,21
44017,22
44018,22
44019,24
44020,15
44021,22
44022,15
44023,24
44024,21
44025,7
44026,24
44027,2
44028,20
44029,21
44030,21
44031,24
44032,11
44033,13
44034,27
44035,21
44036,24
44037,24
44038,24
44039,24
44040,13
44041,11
44042,27
44043,27
44044,24
44045,24
44046,24
44047,24
44048,6
44049,5
44050,24
44051,21
44052,24
44053,21
44054,5
44055,24
44056,24
44057,11
44058,11
44059,4
44060,7
44061,2
44062,2
44063,20
44064,24
44065,21
44066,21
44067,21
44068,24
44069,15
44070,22
44071,24
44072,22
44073,22
44074,8
44075,8
44076,21
44077,21
44078,21
44079,21
44080,22
44081,24
44082,21
44083,21
44084,22
44085,21
44086,21
44087,21
44088,21
44089,24
44090,21
44091,24
44092,22
44093,21
44094,21
44095,24
44096,11
44097,24
44098,21
44099,24
44100,4
44101,11
44102,2
44103,2
44104,20
44105,21
44106,24
44107,24
44108,21
44109,22
44110,24
44111,21
44112,24
44113,21
44114,21
44115,21
44116,21
44117,22
44118,21
44119,21
44120,24
44121,22
44122,21
44123,21
44124,21
44125,8
44126,22
44127,21
44128,24
44129,27
44130,21
44131,4
44132,7
44133,24
44134,21
44135,24
44136,22
44137,15
44138,1
44139,13
44140,5
44141,24
44142,21
44143,24
44144,24
44145,24
44146,16
44147,27
44148,24
44149,24
44150,24
44151,2
44152,3
44153,3
44154,24
44155,8
44156,15
44157,8
44158,24
44159,24
44160,21
44161,21
44162,21
44163,21
44164,24
44165,13
44166,13
44167,5
44168,24
44169,24
44170,11
44171,24
44172,24
44173,21
44174,21
44175,21
44176,10
44177,21
44178,24
44179,24
44180,27
44181,27
44182,6
44183,21
44184,24
44185,21
44186,2
44187,2
44188,20
44189,24
44190,24
44191,21
44192,24
44193,1
44194,24
44195,24
44196,21
44197,21
44198,22
44199,24
44200,21
44201,24
44202,21
44203,21
44204,21
44205,22
44206,21
44207,21
44208,21
44209,24
44210,22
44211,21
44212,21
44213,21
44214,21
44215,21
44216,22
44217,22
44218,24
44219,15
44220,22
44221,15
44222,21
44223,21
44224,21
44225,24
44226,4
44227,24
44228,11
44229,27
44230,21
44231,21
44232,4
44233,4
44234,7
44235,24
44236,13
44237,24
44238,15
44239,24
44240,21
44241,5
44242,22
44243,15
44244,24
44245,5
44246,27
44247,24
44248,21
44249,24
44250,22
44251,22
44252,1
44253,21
44254,21
44255,21
44256,22
44257,24
44258,21
44259,21
44260,21
44261,22
44262,21
44263,21
44264,21
44265,21
44266,24
44267,21
44268,22
44269,21
44270,24
44271,21
44272,24
44273,11
44274,24
44275,2
44276,20
44277,6
44278,24
44279,24
44280,4
44281,24
44282,21
44283,21
44284,21
44285,5
44286,21
44287,11
44288,27
44289,21
44290,1
44291,24
44292,21
44293,24
44294,24
44295,24
44296,2
44297,20
44298,20
44299,11
44300,24
44301,24
44302,24
44303,21
44304,22
44305,24
44306,24
44307,21
44308,21
44309,22
44310,21
44311,21
44312,22
44313,21
44314,21
44315,21
44316,21
44317,8
44318,8
44319,22
44320,22
44321,15
44322,22
44323,15
44324,13
44325,13
44326,24
44327,27
44328,21
44329,24
44330,5
44331,24
44332,21
44333,21
44334,21
44335,22
44336,24
44337,21
44338,22
44339,21
44340,21
44341,21
44342,24
44343,22
44344,21
44345,24
44346,24
44347,24
44348,6
44349,2
44350,24
44351,21
44352,20
44353,2
44354,21
44355,24
44356,21
44357,21
44358,24
44359,24
44360,21
44361,13
44362,24
44363,21
44364,24
44365,27
44366,24
44367,15
44368,15
44369,24
44370,8
44371,8
44372,22
44373,22
44374,4
44375,24
44376,7
44377,27
44378,24
44379,21
44380,11
44381,24
44382,21
44383,21
44384,24
44385,1
44386,24
44387,11
44388,21
44389,6
44390,4
44391,24
44392,11
44393,27
44394,21
44395,24
44396,21
44397,4
44398,4
44399,7
44400,20
44401,2
44402,2
44403,15
44404,22
44405,22
44406,22
44407,8
44408,8
44409,13
44410,5
44411,24
44412,24
44413,21
44414,21
44415,21
44416,21
44417,22
44418,24
44419,21
44420,21
44421,22
44422,21
44423,21
44424,21
44425,24
44426,21
44427,24
44428,22
44429,21
44430,24
44431,28
44432,24
44433,24
44434,11
44435,21
44436,24
44437,24
44438,11
44439,21
44440,21
44441,21
44442,21
44443,24
44444,7
44445,24
44446,21
44447,13
44448,13
44449,1
44450,24
44451,2
44452,20
44453,24
44454,11
44455,24
44456,21
44457,24
44458,21
44459,27
44460,27
44461,15
44462,22
44463,15
44464,24
44465,22
44466,22
44467,21
44468,21
44469,21
44470,21
44471,21
44472,22
44473,21
44474,21
44475,21
44476,21
44477,21
44478,24
44479,21
44480,24
44481,24
44482,6
44483,22
44484,21
44485,24
44486,24
44487,24
44488,21
44489,21
44490,21
44491,21
44492,22
44493,21
44494,21
44495,22
44496,21
44497,21
44498,21
44499,24
44500,21
44501,24
44502,22
44503,21
44504,21
44505,24
44506,21
44507,24
44508,24
44509,24
44510,27
44511,13
44512,24
44513,11
44514,15
44515,22
44516,15
44517,24
44518,24
44519,24
44520,21
44521,25
44522,21
44523,21
44524,21
44525,22
44526,22
44527,24
44528,27
44529,6
44530,20
44531,21
44532,24
44533,24
44534,21
44535,20
44536,24
44537,6
44538,4
44539,12
44540,11
44541,5
44542,21
44543,21
44544,21
44545,24
44546,21
44547,22
44548,22
44549,21
44550,21
44551,21
44552,21
44553,22
44554,21
44555,21
44556,21
44557,22
44558,21
44559,21
44560,21
44561,24
44562,21
44563,24
44564,22
44565,21
44566,24
44567,24
44568,24
44569,27
44570,24
44571,22
44572,15
44573,24
44574,24
44575,21
44576,13
44577,13
44578,20
44579,2
44580,2
44581,20
44582,25
44583,24
44584,24
44585,24
44586,3
44587,2
44588,3
44589,21
44590,11
44591,1
44592,21
44593,24
44594,24
44595,28
44596,28
44597,11
44598,24
44599,7
44600,18
44601,28
44602,28
44603,16
44604,18
44605,24
44606,18
44607,28
44608,18
44609,28
44610,24
44611,27
44612,27
44613,24
44614,14
44615,24
44616,21
44617,6
44618,24
44619,3
44620,2
44621,3
44622,1
44623,21
44624,21
44625,21
44626,21
44627,21
44628,22
44629,24
44630,21
44631,21
44632,21
44633,22
44634,24
44635,15
44636,21
44637,21
44638,21
44639,24
44640,21
44641,22
44642,21
44643,24
44644,22
44645,22
44646,8
44647,24
44648,24
44649,8
44650,2
44651,2
44652,20
44653,20
44654,21
44655,21
44656,11
44657,27
44658,13
44659,13
44660,24
44661,4
44662,21
44663,7
44664,15
44665,22
44666,24
44667,21
44668,24
44669,24
44670,21
44671,11
44672,19
44673,5
44674,4
44675,21
44676,24
44677,21
44678,27
44679,21
44680,5
44681,2
44682,2
44683,24
44684,21
44685,24
44686,21
44687,27
44688,24
44689,24
44690,18
44691,13
44692,13
44693,21
44694,24
44695,21
44696,21
44697,21
44698,22
44699,21
44700,22
44701,21
44702,21
44703,21
44704,21
44705,8
44706,8
44707,22
44708,22
44709,15
44710,22
44711,15
44712,24
44713,24
44714,21
44715,21
44716,22
44717,24
44718,4
44719,21
44720,21
44721,24
44722,24
44723,24
44724,24
44725,1
44726,27
44727,11
44728,6
44729,4
44730,21
44731,11
44732,24
44733,21
44734,21
44735,11
44736,4
44737,16
44738,22
44739,22
44740,8
44741,8
44742,22
44743,15
44744,4
44745,7
44746,21
44747,21
44748,21
44749,21
44750,24
44751,21
44752,21
44753,21
44754,21
44755,22
44756,21
44757,21
44758,21
44759,24
44760,22
44761,21
44762,24
44763,21
44764,22
44765,24
44766,24
44767,2
44768,2
44769,20
44770,20
44771,5
44772,13
44773,13
44774,21
44775,21
44776,24
44777,1
44778,24
44779,21
44780,4
44781,21
44782,24
44783,11
44784,27
44785,21
44786,24
44787,24
44788,24
44789,6
44790,5
44791,21
44792,6
44793,15
44794,22
44795,8
44796,24
44797,24
44798,20
44799,2
44800,2
44801,24
44802,24
44803,5
44804,21
44805,21
44806,21
44807,21
44808,21
44809,22
44810,24
44811,21
44812,21
44813,21
44814,22
44815,21
44816,21
44817,24
44818,21
44819,24
44820,22
44821,21
44822,24
44823,21
44824,24
44825,24
44826,11
44827,24
44828,21
44829,21
44830,24
44831,15
44832,24
44833,7
44834,6
44835,4
44836,13
44837,13
44838,11
44839,27
44840,21
44841,21
44842,4
44843,6
44844,8
44845,22
44846,22
44847,24
44848,27
44849,1
44850,24
44851,21
44852,21
44853,13
44854,2
44855,2
44856,20
44857,7
44858,21
44859,21
44860,21
44861,24
44862,19
44863,22
44864,24
44865,22
44866,8
44867,21
44868,21
44869,21
44870,21
44871,21
44872,22
44873,24
44874,21
44875,22
44876,21
44877,21
44878,24
44879,21
44880,24
44881,22
44882,21
44883,24
44884,24
44885,24
44886,21
44887,24
44888,21
44889,24
44890,11
44891,6
44892,24
44893,24
44894,27
44895,21
44896,11
44897,21
44898,24
44899,11
44900,11
44901,27
44902,1
44903,21
44904,21
44905,24
44906,21
44907,13
44908,13
44909,2
44910,2
44911,20
44912,20
44913,24
44914,8
44915,8
44916,22
44917,22
44918,24
44919,22
44920,7
44921,4
44922,21
44923,21
44924,21
44925,21
44926,21
44927,21
44928,22
44929,21
44930,21
44931,21
44932,22
44933,21
44934,21
44935,24
44936,21
44937,24
44938,22
44939,21
44940,24
44941,28
44942,24
44943,24
44944,4
44945,11
44946,5
44947,24
44948,27
44949,28
44950,2
44951,20
44952,4
44953,21
44954,21
44955,21
44956,4
44957,24
44958,5
44959,11
44960,27
44961,24
44962,24
44963,24
44964,6
44965,6
44966,11
44967,27
44968,24
44969,21
44970,4
44971,7
44972,24
44973,21
44974,22
44975,15
44976,24
44977,22
44978,22
44979,8
44980,8
44981,21
44982,21
44983,21
44984,21
44985,21
44986,22
44987,21
44988,21
44989,21
44990,22
44991,21
44992,21
44993,24
44994,21
44995,24
44996,22
44997,21
44998,24
44999,24
45000,24
45001,21
45002,24
45003,21
45004,5
45005,13
45006,13
45007,11
45008,4
45009,24
45010,21
45011,21
45012,4
45013,1
45014,21
45015,24
45016,20
45017,24
45018,2
45019,2
45020,20
45021,11
45022,6
45023,21
45024,21
45025,21
45026,24
45027,11
45028,24
45029,10
45030,27
45031,24
45032,13
45033,15
45034,22
45035,24
45036,22
45037,22
45038,21
45039,21
45040,21
45041,22
45042,24
45043,21
45044,21
45045,21
45046,22
45047,21
45048,21
45049,21
45050,22
45051,21
45052,24
45053,24
45054,21
45055,24
45056,27
45057,11
45058,21
45059,21
45060,7
45061,5
45062,1
45063,25
45064,21
45065,24
45066,20
45067,24
45068,2
45069,2
45070,20
45071,24
45072,24
45073,24
45074,21
45075,11
45076,6
45077,21
45078,21
45079,21
45080,24
45081,11
45082,24
45083,24
45084,10
45085,24
45086,13
45087,13
45088,15
45089,22
45090,15
45091,24
45092,22
45093,21
45094,21
45095,21
45096,21
45097,22
45098,24
45099,21
45100,21
45101,21
45102,22
45103,21
45104,21
45105,21
45106,21
45107,24
45108,21
45109,22
45110,21
45111,24
45112,21
45113,27
45114,7
45115,21
45116,24
45117,21
45118,21
45119,27
45120,21
45121,20
45122,27
45123,21
45124,24
45125,6
45126,2
45127,3
45128,27
45129,22
45130,8
45131,8
45132,21
45133,21
45134,21
45135,22
45136,24
45137,21
45138,21
45139,21
45140,21
45141,21
45142,21
45143,21
45144,24
45145,21
45146,22
45147,21
45148,21
45149,24
45150,24
45151,24
45152,24
45153,24
45154,13
45155,21
45156,4
45157,21
45158,24
45159,15
45160,22
45161,15
45162,21
45163,21
45164,21
45165,24
45166,24
45167,24
45168,24
45169,27
45170,24
45171,21
45172,24
45173,21
45174,21
45175,21
45176,21
45177,21
45178,22
45179,24
45180,21
45181,22
45182,21
45183,21
45184,21
45185,24
45186,22
45187,21
45188,21
45189,24
45190,4
45191,21
45192,24
45193,20
45194,2
45195,2
45196,24
45197,25
45198,15
45199,22
45200,15
45201,24
45202,22
45203,22
45204,13
45205,11
45206,24
45207,6
45208,1
45209,21
45210,11
45211,20
45212,24
45213,21
45214,24
45215,21
45216,1
45217,22
45218,22
45219,22
45220,24
45221,13
45222,6
45223,27
45224,21
45225,24
45226,27
45227,24
45228,24
45229,22
45230,21
45231,21
45232,21
45233,21
45234,22
45235,21
45236,21
45237,21
45238,21
45239,21
45240,21
45241,21
45242,27
45243,1
45244,15
45245,22
45246,24
45247,22
45248,21
45249,21
45250,21
45251,21
45252,22
45253,21
45254,21
45255,21
45256,22
45257,21
45258,21
45259,21
45260,24
45261,21
45262,22
45263,21
45264,24
45265,21
45266,7
45267,24
45268,24
45269,11
45270,13
45271,5
45272,21
45273,24
45274,24
45275,13
45276,21
45277,20
45278,2
45279,21
45280,24
45281,10
45282,6
45283,27
45284,24
45285,24
45286,25
45287,21
45288,24
45289,21
45290,1
45291,15
45292,22
45293,15
45294,24
45295,21
45296,21
45297,13
45298,24
45299,21
45300,21
45301,22
45302,24
45303,21
45304,21
45305,21
45306,21
45307,21
45308,22
45309,21
45310,21
45311,21
45312,22
45313,22
45314,24
45315,4
45316,13
45317,20
45318,5
45319,24
45320,24
45321,21
45322,21
45323,21
45324,11
45325,24
45326,21
45327,24
45328,24
45329,24
45330,24
45331,21
45332,21
45333,21
45334,22
45335,21
45336,21
45337,21
45338,24
45339,21
45340,21
45341,22
45342,15
45343,22
45344,24
45345,22
45346,22
45347,24
45348,2
45349,21
45350,24
45351,27
45352,6
45353,24
45354,21
45355,1
45356,13
45357,27
45358,2
45359,2
45360,20
45361,1
45362,13
45363,11
45364,11
45365,24
45366,21
45367,5
45368,21
45369,24
45370,15
45371,22
45372,24
45373,21
45374,24
45375,7
45376,4
45377,24
45378,21
45379,22
45380,8
45381,21
45382,21
45383,21
45384,22
45385,24
45386,21
45387,21
45388,22
45389,21
45390,21
45391,21
45392,21
45393,24
45394,21
45395,24
45396,22
45397,21
45398,24
45399,24
45400,21
45401,6
45402,24
45403,24
45404,15
45405,24
45406,24
45407,3
45408,3
45409,3
45410,2
45411,3
45412,24
45413,24
45414,27
45415,24
45416,21
45417,21
45418,22
45419,21
45420,21
45421,21
45422,21
45423,21
45424,24
45425,22
45426,24
45427,15
45428,24
45429,24
45430,7
45431,13
45432,13
45433,2
45434,2
45435,20
45436,1
45437,20
45438,24
45439,5
45440,11
45441,21
45442,21
45443,24
45444,21
45445,24
45446,24
45447,24
45448,27
45449,21
45450,21
45451,21
45452,24
45453,21
45454,22
45455,21
45456,24
45457,21
45458,21
45459,21
45460,22
45461,21
45462,21
45463,21
45464,24
45465,22
45466,21
45467,21
45468,21
45469,21
45470,22
45471,22
45472,24
45473,15
45474,22
45475,15
45476,24
45477,6
45478,24
45479,21
45480,13
45481,22
45482,22
45483,21
45484,21
45485,21
45486,21
45487,22
45488,24
45489,21
45490,20
45491,20
45492,2
45493,2
45494,11
45495,21
45496,21
45497,22
45498,21
45499,21
45500,21
45501,21
45502,24
45503,21
45504,24
45505,22
45506,21
45507,21
45508,24
45509,24
45510,27
45511,1
45512,21
45513,24
45514,24
45515,21
45516,21
45517,21
45518,24
45519,21
45520,24
45521,24
45522,24
45523,24
45524,24
45525,6
45526,21
45527,5
45528,11
45529,11
45530,24
45531,15
45532,22
45533,15
45534,24
45535,21
45536,24
45537,11
45538,22
45539,15
45540,24
45541,24
45542,21
45543,21
45544,22
45545,24
45546,21
45547,21
45548,21
45549,21
45550,21
45551,21
45552,21
45553,24
45554,22
45555,21
45556,21
45557,21
45558,21
45559,27
45560,24
45561,21
45562,24
45563,24
45564,27
45565,24
45566,4
45567,11
45568,5
45569,13
45570,13
45571,5
45572,24
45573,22
45574,8
45575,8
45576,21
45577,24
45578,24
45579,21
45580,1
45581,24
45582,4
45583,24
45584,21
45585,24
45586,2
45587,2
45588,20
45589,0
45590,27
45591,24
45592,11
45593,11
45594,18
45595,24
45596,11
45597,16
45598,5
45599,5
45600,26
45601,26
45602,26
45603,26
45604,26
45605,26
45606,26
45607,26
45608,26
45609,26
45610,26
45611,26
45612,26
45613,26
45614,26
45615,26
45616,26
45617,26
45618,26
45619,26
45620,23
45621,23
45622,23
45623,23
45624,23
45625,23
45626,23
45627,23
45628,23
45629,23
45630,23
45631,26
45632,26
45633,26
45634,26
45635,21
45636,24
45637,21
45638,21
45639,24
45640,20
45641,20
45642,2
45643,2
45644,24
45645,6
45646,22
45647,21
45648,13
45649,13
45650,24
45651,21
45652,21
45653,21
45654,24
45655,24
45656,22
45657,24
45658,7
45659,24
45660,21
45661,24
45662,24
45663,24
45664,21
45665,22
45666,22
45667,8
45668,21
45669,21
45670,21
45671,22
45672,6
45673,27
45674,4
45675,5
45676,11
45677,21
45678,21
45679,1
45680,24
45681,21
45682,21
45683,21
45684,21
45685,21
45686,28
45687,24
45688,27
45689,11
45690,22
45691,15
45692,21
45693,24
45694,21
45695,21
45696,21
45697,21
45698,21
45699,22
45700,24
45701,21
45702,21
45703,21
